positive	@KaciMaureen holy laundry woman! 
positive	"@iamdiddy I hate it too, but I just got back from the trainer. Go! "
neutral		@markhoppus lol you?re so fucking funny 
positive	"working on setting up my ipod touch, which as of today is officially mine!! "
positive	@nikhilnarayanan saw the tvc yesterday.. worked for me 
positive	Jon could totally say Mannies and Peddies and I would shut my fat face about it.  
positive	"@magopus Hahaha! Well if they ever run out of ideas, I'm nominating you to come up with some good ones. "
positive	A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. 
neutral		"@hopeinhell One usually follows the other, no? "
positive	"@special72 Thanks, Special 72!  "
positive	"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak "
neutral		"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? "
positive	@saad_83 I wasn't late  I was right on time
positive	@myk14 Thanks buddy *high fives* hehe 
positive	@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing 
positive	"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though "
positive	@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA 
neutral		@reesh heyyyyyy want to hook it up!! lol 
positive	Saddle Ranch Comedy night. Then back to the boy's house 
positive	Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
neutral		@xShorty4Lifex white!! 
positive	"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  "
positive	@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
positive	"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. "
positive	"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... "
positive	had a wonderful Portland evening! Thanks Carrie 
neutral		6:37 in the morning and haven't been sleep   YAY!
neutral		Headed off to Wal*Mart for more boxes. Uber excited 
neutral		@axisportals scowls are a lot more temporary than adulthood 
positive	I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. 
positive	@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
positive	Got an inspiration -&gt; dyeing my hair! 
positive	just  created this account...looking around 
positive	"http://twitpic.com/2y2tq - So far, it is interesting. "
positive	"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
positive	"@craigsutton     that's a long-time, good for you!   "
positive	(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow 
positive	"@mehulbhuva Good luck, and let me know how it goes! "
positive	"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! "
positive	@rogieking Congrats on the newborn! Our first is due in June 
positive	Dodgers beat the Padres  Go Blue!
positive	@jbruin lol esp when your updates hit my phone... 
positive	@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!
positive	"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!"
positive	@vuittonretarded  awww. Is there anything i can do 
positive	But I do not mind.  Goodnight
positive	@mistressathenax oh lets let it be a surprise. 
positive	Proud future member of the R.B. 
neutral		@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! 
neutral		Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! 
positive	@web20classroom Fabulous post about WordAhead!  And overall loved your blog.
positive	Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! 
positive	@KendallMassey @jclayville rocks. But don't tell her I said that 
positive	"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? "
positive	"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)"
neutral		@Tiandrance 
neutral		@yoavsegal Morning 
neutral		finally back on twitter 
positive	God sho love him some me  feeling really really blessed tonight++++++
positive	@adamdexter i can't wait to see you buddy 
neutral		@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year 
positive	there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html
positive	"@chazdrums if i know how to do something, and have time... Its so easy to answer "
positive	"Wow, the house looks so different...AND OH MY GOD MY DOGGIES "
positive	ahhh loved this sunny day....I am working a good sun burn on my nose 
positive	@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too 
positive	@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
positive	@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! 
neutral		Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  
positive	@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true 
positive	"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  "
neutral		@theDebbyRyan  where!!?!? 
positive	@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
positive	Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers 
neutral		I'm officially going to bed! Goodnight 
positive	I now have painting clothes!   
positive	@msaleem LOL not yet my brutha from anotha mutha 
positive	ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!
positive	@JonathanRKnight you close your eyes and pick one and hit reply. 
positive	@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
positive	"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??"
positive	#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
positive	Loves the German bakeries in Sydney. Together with my imported honey it feels like home 
neutral		I'm an uncle now! 
neutral		@katiehayes415 Levon...couldn't have said it better my self.  
positive	"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. "
positive	@DolfinFan  Our picnic will be fabulous!
positive	@DaveJMatthews Welcome back to NYC! 
positive	@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!
positive	@corinmcblide oh ok then i am gonna go and buy one for when i come up there 
positive	tafe quiz then PHOTOSHOOT with my sezdawg 
positive	@berofx: good luck with your challenge 
positive	oh oh found some clothes!!  And i love em xD
positive	Rocking out to No Doubt and gonna start up some more Neverwinter Nights 
positive	"@kameelahwrites phew! all that hair, gyal! "
neutral		keepin it real.  
neutral		&lt;------ Branded 
positive	"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
positive	Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
positive	@momentbymoment1 - I'm sure you and your site will! 
positive	@JonathanRKnight Good luck with the cruise!! Your gonna need it! 
positive	"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!"
neutral		"@milagro88 Hi there, Cel.  How are you doing today?"
neutral		"@Chubbx Goooooood morning, Chubbx  how are you today?"
positive	@BrittyDS Don't blame me.  I just like good things. ;)
neutral		@darkknight808 okay! I think little oven again on wednesday!  7-9pm?
positive	Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha
negative	shares Yeheeyyy! My karma has gone up  http://plurk.com/p/mzrpe
positive	"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way "
positive	@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me 
neutral		Blackberry Bold and Kingston 8gb microsd card en route 
positive	@ontheMAPP DITTO! not as good as the Nirvana Sandwiches 
neutral		@augustineiv Thank you 
neutral		@kcarruthers *flicks hair* I prefer to be called a &quot;twenius&quot; 
positive	"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! "
neutral		Im going to JAY LENO!!! 
positive	"@DonnieWahlberg Yessirrr! Don't give anyone that much power, do what makes you happy...that's why I'll be seeing you in da summah!! "
negative 	Rieke Diah Pitaloka criticism Jokowi Problem Indonesian Foreign Workers: Member of Commission IX Rieke Diah Pitalo ... http://t.co/Q8Z2vtpeG1
positive	Smd regarded as one of the cities that are consistent Dlm respond and execute Permendiknas towards Indonesia Gold #samarindabisa
neutral		"RTXLCare: Good morning, Tweepscare. If given the chance walk around Indonesia, the first objective want to go?"
negative	Rieke Diah Pitaloka criticism Jokowi Problem Indonesian Foreign Workers http://t.co/PPJOoUQwKF
neutral		ADD ME ON MYSPACE!!!  myspace.com/LookThunder
positive	@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool 
positive	"I'm up. quite... err, early. My colleague &amp; i are off for outfit hunting. Need some new gowns. Gonna leave my 2 big babies sleeping. "
negative	agghhhh  looosing my mind!!!!
positive	"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!"
positive	ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?
positive	"@DaveLindquist casting director called me today, she's wicked excited &amp; is presenting us to the producers. I'll let you know when I know "
positive	@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully 
positive	"just gott homeee, sawww the haunting off conetticuttt. haha SCARYYY!  going to florida on thursdayyy! &lt;3"
positive	@legmar @linnix glad to see my household problems entertain you 
positive	@surfclubhit hope you had fun 
neutral		is home. Hmmm how lovely to be in 85 degree weather. 
positive	@stacylav Then I'll you a Vancooooooover shout out to your new &quot;personal&quot; account. 
positive	@EricBttn Yeah right!! Just hang out with the cast and accidentally have ALEX fall in love with you too right??? 
positive	There's always something good happening in our lives. We just have to open our eyes and take time to realize... 
positive	@brainstormprick broke ya record and i got 2 witness it  yaaaay!
positive	@DerekHousman holler boooooo! haha I founnndddd you 
neutral		@AngelsMind hey hey. 
positive	Great to see you following us as well @mazda3rev 
positive	@frenchGCfan I live in Sweeeeden  it's SO boring here -.-
positive	@mrskutcher it's only 1am here...i'm just on my way TO bed lol. weird. hope you have a good morning! 
positive	@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie 
positive	Just bought a car!!! YAY for me! 
positive	"@ddlovato heydemi  whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3"
positive	"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!"
positive	OMG .. Have to load up the iPOD off to Fresno tomorrow.. I need to stay entertained.  Leaving at 4 am urrrggg!
positive	That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol 
positive	"Tune Hotels, has opened bookings for brand new rooms in its upcoming new hotels in Kuching. "
neutral		@wolfsoul Thanks!  
positive	"@HeatherSullivan and, by the way, thanks for helping me define that better. "
positive	@laurenrodriguez try it and see. it's all trial and error. 
neutral		"@MrSabur sweet, thank you "
positive	And p.s. I'm getting paid to boss my sister around 
positive	Yess! Twittering from my phone again! 
positive	"@anaperiodista still its fun to go out there. im jealous, you were at Wrigley field though., i might have to go out there this summer "
positive	"@LBheart_Jessica Yes... I'm going to Kenya in August for 10 days w/ Tumaini International, loving on cute AIDS orphans. SO excited! "
positive	@ycsing that's nicki our monday night drag queen... 
positive	@pointlesswords Sorry no credit - switched Jose for Xavier 
positive	@warp I love that Aussie cattle dog story 
positive	@MFeatherstone way to pick a winner! 
positive	"called my hunnybunny, and i miss her already!  night lova'!"
positive	"@willkuhn Granular synth tutorial = cute  Oh, and very informative, too."
positive	100 followers - that is exciting 
positive	"@paul_e_wog haha, I dunno about the gay..I read it more in a Strong Bad voice. "
positive	Trying out the new Riedel glasses 
positive	@JonathanRKnight I am beginning to think that you are now finally Twiverted 
positive	"Hungry! Hungry hungry hungry. Starvin' like Marvin. Only, he isn't starvin' anymore, I just fed him his nightly fish-food "
positive	@noarmsjames my lovely man is cooking me dinner and then we're going for a walk 
positive	@RumLover if more than one lady agrees to attend with with you then I am fine with it! 
positive	I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. 
positive	@DonnieWahlberg you make me smile 
positive	@lucky_23 Your avatar is teh purdiness 
positive	"@jennifermf totally know what u mean!this late night stuff has been 2 my detriment 4 YEARS,lol;society is discriminatory toward night ppl "
positive	Survived the night time gherkins.  Heads swimming with ideas this morning.  Only a few of them are actually workable. Time to get busy! 
positive	I'm on brookes computer on piczo and twitter watching viva la bam. ?luv it? its 1:00 am and still in my skinny jeans. 
